flight_date,flight_status,airline_name,airline_iata,departure_airport,departure_iata,departure_time,arrival_airport,arrival_iata,arrival_time,logo_url,aircraft_type
8/22/2025,scheduled,United Airlines,UA,Heathrow,LHR,2025-08-22T09:40:00+00:00,Cairo International Airport,CAI,2025-08-22T16:35:00+00:00,https://1000logos.net/wp-content/uploads/2017/06/United-Airlines-Logo-500x313.png,Boeing 777
8/22/2025,scheduled,Air Canada,AC,Heathrow,LHR,2025-08-22T09:40:00+00:00,Cairo International Airport,CAI,2025-08-22T16:35:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-Canada-Logo-500x313.png,Boeing 747
8/22/2025,landed,Xiamen Airlines,MF,Xiamen,XMN,2025-08-22T09:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:40:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Xiamen-Airlines-Logo-500x281.png,Airbus A380
8/22/2025,scheduled,EgyptAir,MS,Kuwait International,KWI,2025-08-22T13:45:00+00:00,Cairo International Airport,CAI,2025-08-22T16:30:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Boeing 777
8/22/2025,landed,Malaysia Airlines,MH,Xiamen,XMN,2025-08-22T09:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:40:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,Boeing 737
8/22/2025,scheduled,Air Canada,AC,Kuwait International,KWI,2025-08-22T13:45:00+00:00,Cairo International Airport,CAI,2025-08-22T16:30:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-Canada-Logo-500x313.png,Boeing 737
8/22/2025,scheduled,Super Air Jet,IU,Sultan Iskandarmuda Airport,BTJ,2025-08-22T11:00:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:35:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,scheduled,Petroleum Air Services,UF,Golubovci,TGD,2025-08-22T13:00:00+00:00,Cairo International Airport,CAI,2025-08-22T16:21:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,scheduled,Saudia,SV,Mohammad Bin Abdulaziz,MED,2025-08-22T14:25:00+00:00,Cairo International Airport,CAI,2025-08-22T16:20:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,Batik Air,ID,Singapore Changi,SIN,2025-08-22T12:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:30:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,ATR 72
8/22/2025,active,EgyptAir,MS,Indira Gandhi International,DEL,2025-08-22T12:00:00+00:00,Cairo International Airport,CAI,2025-08-22T16:20:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Boeing 787 Dreamliner
8/22/2025,landed,Emirates,EK,Singapore Changi,SIN,2025-08-22T12:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:30:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 747
8/22/2025,active,Air India,AI,Indira Gandhi International,DEL,2025-08-22T12:00:00+00:00,Cairo International Airport,CAI,2025-08-22T16:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/09/Air-India-Logo-500x281.png,Boeing 737
8/22/2025,landed,AirAsia,AK,Kota-Kinabalu International Airport,BKI,2025-08-22T11:00:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:30:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,ATR 72
8/22/2025,scheduled,EgyptAir,MS,Carthage,TUN,2025-08-22T11:15:00+00:00,Cairo International Airport,CAI,2025-08-22T16:20:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Boeing 777
8/22/2025,landed,China Southern Airlines,CZ,Guangzhou Baiyun International,CAN,2025-08-22T09:20:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,scheduled,EgyptAir,MS,Istanbul Airport,IST,2025-08-22T14:00:00+00:00,Cairo International Airport,CAI,2025-08-22T16:20:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Boeing 737
8/22/2025,scheduled,Turkish Airlines,TK,Istanbul Airport,IST,2025-08-22T14:00:00+00:00,Cairo International Airport,CAI,2025-08-22T16:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Turkish_Airlines_logo-700x394.png,Boeing 747
8/22/2025,landed,Malaysia Airlines,MH,Guangzhou Baiyun International,CAN,2025-08-22T09:20:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,Boeing 737
8/22/2025,scheduled,Singapore Airlines,SQ,Istanbul Airport,IST,2025-08-22T14:00:00+00:00,Cairo International Airport,CAI,2025-08-22T16:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Singapore-Airlines-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,landed,Malaysia Airlines,MH,Singapore Changi,SIN,2025-08-22T12:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,Boeing 777
8/22/2025,scheduled,Ethiopian Airlines,ET,Istanbul Airport,IST,2025-08-22T14:00:00+00:00,Cairo International Airport,CAI,2025-08-22T16:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Ethiopian-Airlines-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,landed,Singapore Airlines,SQ,Singapore Changi,SIN,2025-08-22T12:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Singapore-Airlines-Logo-500x313.png,Boeing 777
8/22/2025,scheduled,Air Arabia Egypt,E5,Tabuk,TUU,2025-08-22T14:40:00+00:00,Cairo International Airport,CAI,2025-08-22T16:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,landed,Qatar Airways,QR,Singapore Changi,SIN,2025-08-22T12:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Boeing 777
8/22/2025,landed,Firefly,FY,Singapore Changi,SIN,2025-08-22T12:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,scheduled,Libyan Airlines,LN,Benina International,BEN,2025-08-22T14:00:00+00:00,Cairo International Airport,CAI,2025-08-22T16:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Embraer E190
8/22/2025,landed,Finnair,AY,Singapore Changi,SIN,2025-08-22T12:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Finnair-Logo-500x313.png,Airbus A320
8/22/2025,scheduled,Air Cairo,SM,King Abdulaziz International,JED,2025-08-22T13:40:00+00:00,Cairo International Airport,CAI,2025-08-22T15:50:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,landed,Myanmar Airways International,8M,Singapore Changi,SIN,2025-08-22T12:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Myanmar-Airways-International-Logo-500x281.png,Airbus A320
8/22/2025,scheduled,Austrian,OS,Vienna International,VIE,2025-08-22T11:20:00+00:00,Cairo International Airport,CAI,2025-08-22T15:45:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,landed,China Airlines,CI,Taiwan Taoyuan International (Chiang Kai Shek International),TPE,2025-08-22T08:45:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/09/China-Airlines-logo-500x276.png,Embraer E190
8/22/2025,scheduled,EgyptAir,MS,Vienna International,VIE,2025-08-22T11:20:00+00:00,Cairo International Airport,CAI,2025-08-22T15:45:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Boeing 777
8/22/2025,landed,Malaysia Airlines,MH,Taiwan Taoyuan International (Chiang Kai Shek International),TPE,2025-08-22T08:45:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:25:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,Boeing 747
8/22/2025,scheduled,EgyptAir,MS,King Khaled International,RUH,2025-08-22T13:00:00+00:00,Cairo International Airport,CAI,2025-08-22T15:45:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Airbus A380
8/22/2025,scheduled,flynas,XY,King Abdulaziz International,JED,2025-08-22T13:30:00+00:00,Cairo International Airport,CAI,2025-08-22T15:40:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 777
8/22/2025,landed,AirAsia,AK,Kuching,KCH,2025-08-22T11:35:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Embraer E190
8/22/2025,scheduled,Gulf Air,GF,Bahrain International,BAH,2025-08-22T12:15:00+00:00,Cairo International Airport,CAI,2025-08-22T15:35:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Gulf-Air-logo-500x281.png,Boeing 787 Dreamliner
8/22/2025,landed,AirAsia,AK,Don Muang,DMK,2025-08-22T10:05:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Airbus A320
8/22/2025,scheduled,Thai Airways International,TG,Bahrain International,BAH,2025-08-22T12:15:00+00:00,Cairo International Airport,CAI,2025-08-22T15:35:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Thai-Airways-Logo-500x313.png,Airbus A320
8/22/2025,landed,Batik Air,ID,Langakawi International,LGK,2025-08-22T12:05:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,scheduled,EgyptAir,MS,Bahrain International,BAH,2025-08-22T12:15:00+00:00,Cairo International Airport,CAI,2025-08-22T15:35:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/EgyptAir-Logo-500x281.png,Boeing 777
8/22/2025,landed,Turkish Airlines,TK,Langakawi International,LGK,2025-08-22T12:05:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Turkish_Airlines_logo-700x394.png,Boeing 747
8/22/2025,scheduled,Air Arabia,G9,Sharjah,SHJ,2025-08-22T12:45:00+00:00,Cairo International Airport,CAI,2025-08-22T15:35:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Air-Arabia-logo-500x281.png,Boeing 737
8/22/2025,landed,Emirates,EK,Langakawi International,LGK,2025-08-22T12:05:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A380
8/22/2025,landed,Etihad Airways,EY,Langakawi International,LGK,2025-08-22T12:05:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Etihad-Airways-Logo-500x313.png,Boeing 777
8/22/2025,landed,AirAsia,AK,Soekarno-Hatta International,CGK,2025-08-22T10:05:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Boeing 787 Dreamliner
8/22/2025,landed,Malaysia Airlines,MH,Sibu,SBW,2025-08-22T11:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,Airbus A320
8/22/2025,landed,Singapore Airlines,SQ,Sibu,SBW,2025-08-22T11:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Singapore-Airlines-Logo-500x313.png,Embraer E190
8/22/2025,landed,Qatar Airways,QR,Sibu,SBW,2025-08-22T11:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Boeing 737
8/22/2025,landed,Philippine Airlines,PR,Sibu,SBW,2025-08-22T11:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Philippine-Airlines-Logo-500x313.png,Airbus A320
8/22/2025,landed,Garuda Indonesia,GA,Sibu,SBW,2025-08-22T11:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Garuda-Indonesia-Logo-500x313.png,Airbus A380
8/22/2025,landed,Firefly,FY,Sibu,SBW,2025-08-22T11:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,landed,AirAsia,AK,Polonia,KNO,2025-08-22T11:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Airbus A320
8/22/2025,landed,Batik Air,ID,Hang Nadim,BTH,2025-08-22T11:00:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:10:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 737
8/22/2025,scheduled,AirAsia,AK,Sultan Ismail Petra,KBR,2025-08-22T12:10:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Airbus A380
8/22/2025,landed,Batik Air,ID,Soekarno-Hatta International,CGK,2025-08-22T09:55:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 787 Dreamliner
8/22/2025,landed,Malindo Air,OD,Soekarno-Hatta International,CGK,2025-08-22T09:55:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A320
8/22/2025,landed,Batik Air,ID,Lombok International,LOP,2025-08-22T10:00:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A380
8/22/2025,,Malaysia Airlines,MH,Phuket International,HKT,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,Boeing 787 Dreamliner
8/22/2025,,Oman Air,WY,Phuket International,HKT,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Oman-Air-Logo-500x281.png,Boeing 777
8/22/2025,,Thai Airways International,TG,Phuket International,HKT,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Thai-Airways-Logo-500x313.png,Boeing 747
8/22/2025,,Qatar Airways,QR,Phuket International,HKT,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Boeing 737
8/22/2025,,Bangkok Airways,PG,Phuket International,HKT,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Bangkok-Airways-Logo-500x281.png,Airbus A380
8/22/2025,,KLM,KL,Phuket International,HKT,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/KLM-logo-500x294.png,Airbus A320
8/22/2025,,Firefly,FY,Phuket International,HKT,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Embraer E190
8/22/2025,,Finnair,AY,Phuket International,HKT,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Finnair-Logo-500x313.png,Embraer E190
8/22/2025,landed,AirAsia,AK,Langakawi International,LGK,2025-08-22T11:50:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,ATR 72
8/22/2025,landed,AirAsia,AK,Mahmud Badaruddin Ii,PLM,2025-08-22T10:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T13:00:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Embraer E190
8/22/2025,landed,Xiamen Airlines,MF,Chongqing Jiangbei International,CKG,2025-08-22T08:10:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:50:00+00:00,https://1000logos.net/wp-content/uploads/2023/05/Xiamen-Airlines-Logo-500x281.png,Boeing 777
8/22/2025,landed,Malaysia Airlines,MH,Chongqing Jiangbei International,CKG,2025-08-22T08:10:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:50:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,ATR 72
8/22/2025,landed,AirAsia,AK,Sultan Syarif Kasim Ii,PKU,2025-08-22T10:55:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:50:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Boeing 787 Dreamliner
8/22/2025,landed,Malaysia Airlines,MH,Hong Kong International,HKG,2025-08-22T08:45:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Malaysia-Airlines-Logo-500x281.png,ATR 72
8/22/2025,landed,SriLankan Airlines,UL,Hong Kong International,HKG,2025-08-22T08:45:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/Srilankan-Airlines-logo-500x329.png,ATR 72
8/22/2025,landed,Qatar Airways,QR,Hong Kong International,HKG,2025-08-22T08:45:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Qatar-Airways-Logo-500x313.png,Boeing 777
8/22/2025,landed,Firefly,FY,Hong Kong International,HKG,2025-08-22T08:45:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:45:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Embraer E190
8/22/2025,landed,Cathay Pacific,CX,Hong Kong International,HKG,2025-08-22T08:45:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/Cathay-Pacific-Logo-500x281.png,Boeing 777
8/22/2025,landed,Finnair,AY,Hong Kong International,HKG,2025-08-22T08:45:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Finnair-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,landed,AirAsia,AK,Phnom Penh International,PNH,2025-08-22T09:50:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:45:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Airbus A380
8/22/2025,landed,AirAsia,AK,Sandakan,SDK,2025-08-22T09:50:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:40:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,Airbus A380
8/22/2025,landed,VietJet Air,VJ,Tan Son Nhat International,SGN,2025-08-22T09:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:35:00+00:00,https://1000logos.net/wp-content/uploads/2021/04/VietJet-Air-logo-500x281.png,ATR 72
8/22/2025,landed,,H1,Tan Son Nhat International,SGN,2025-08-22T09:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:35:00+00:00,,Boeing 787 Dreamliner
8/22/2025,landed,FlexFlight,W2,Tan Son Nhat International,SGN,2025-08-22T09:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:35:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 747
8/22/2025,landed,,A1,Tan Son Nhat International,SGN,2025-08-22T09:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:35:00+00:00,,Airbus A380
8/22/2025,,AirAsia,AK,Singapore Changi,SIN,2025-08-22T11:30:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:35:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/AirAsia-Logo-500x314.png,ATR 72
8/22/2025,landed,Batik Air,ID,Soekarno-Hatta International,CGK,2025-08-22T09:15:00+00:00,Kuala Lumpur International Airport (klia),KUL,2025-08-22T12:30:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 737
8/22/2025,landed,Emirates,EK,Basrah International Airport ,BSR,2025-08-22T10:30:00+00:00,Dubai,DXB,2025-08-22T13:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 737
8/22/2025,active,Emirates,EK,Quaid-e-azam International,KHI,2025-08-22T12:15:00+00:00,Dubai,DXB,2025-08-22T13:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 777
8/22/2025,active,Royal Air Maroc,AT,Mohamed V,CMN,2025-08-22T02:30:00+00:00,Dubai,DXB,2025-08-22T13:20:00+00:00,https://1000logos.net/wp-content/uploads/2021/03/Royal-Air-Maroc-Logo-500x281.png,Airbus A320
8/22/2025,active,Emirates,EK,Mohamed V,CMN,2025-08-22T02:30:00+00:00,Dubai,DXB,2025-08-22T13:20:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 747
8/22/2025,landed,Emirates,EK,Zia International,DAC,2025-08-22T10:15:00+00:00,Dubai,DXB,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 737
8/22/2025,landed,flydubai,FZ,Zia International,DAC,2025-08-22T10:15:00+00:00,Dubai,DXB,2025-08-22T13:15:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 737
8/22/2025,scheduled,flydubai,FZ,Malé International Airport,MLE,2025-08-22T09:45:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 737
8/22/2025,scheduled,Emirates,EK,Malé International Airport,MLE,2025-08-22T09:45:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,scheduled,flydubai,FZ,Al-Ashraf International,NJF,2025-08-22T09:50:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 787 Dreamliner
8/22/2025,scheduled,Emirates,EK,Al-Ashraf International,NJF,2025-08-22T09:50:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,scheduled,flydubai,FZ,Doha International,DOH,2025-08-22T10:55:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 747
8/22/2025,landed,flydubai,FZ,Borg el Arab,HBE,2025-08-22T08:10:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/04/FlyDubai-Logo-500x281.png,Boeing 737
8/22/2025,landed,Emirates,EK,Kuala Lumpur International Airport (klia),KUL,2025-08-22T10:15:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Airbus A380
8/22/2025,landed,TAP Air Portugal,TP,Kuala Lumpur International Airport (klia),KUL,2025-08-22T10:15:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Airbus A380
8/22/2025,landed,Air Canada,AC,Kuala Lumpur International Airport (klia),KUL,2025-08-22T10:15:00+00:00,Dubai,DXB,2025-08-22T13:10:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Air-Canada-Logo-500x313.png,Boeing 787 Dreamliner
8/22/2025,landed,Emirates,EK,Netaji Subhas Chandra,CCU,2025-08-22T09:45:00+00:00,Dubai,DXB,2025-08-22T13:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Embraer E190
8/22/2025,scheduled,Emirates,EK,Melbourne - Tullamarine Airport,MEL,2025-08-22T05:15:00+00:00,Dubai,DXB,2025-08-22T13:05:00+00:00,https://1000logos.net/wp-content/uploads/2020/03/Emirates-Logo-500x313.png,Boeing 737
8/22/2025,scheduled,Qantas,QF,Melbourne - Tullamarine Airport,MEL,2025-08-22T05:15:00+00:00,Dubai,DXB,2025-08-22T13:05:00+00:00,https://1000logos.net/wp-content/uploads/2017/05/Qantas-Logo-500x315.png,Embraer E190
8/22/2025,scheduled,Condor,DE,Melbourne - Tullamarine Airport,MEL,2025-08-22T05:15:00+00:00,Dubai,DXB,2025-08-22T13:05:00+00:00,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,Boeing 737
